,number_subjects,hours_per_week_schedule,rate,bio_count,num_popular_subjects,number_degrees,desc_count,welcoming_kw,passion_kw,experience_kw,hours_per_week_estimate,Label
2271,16,70,70,82,8,2,6,0,0,0,0.5973154362416108,Low
2272,12,28,25,191,9,2,4,1,1,0,1.2375366568914956,Low
2273,17,98,65,147,6,3,9,1,0,1,1.991845493562232,Low
2276,8,6,40,277,8,2,4,0,1,1,1.5775018811136192,Low
2277,37,53,30,147,15,2,7,0,0,0,0.6578503095104108,Low
2278,46,79,65,324,2,2,12,0,0,0,15.703769664588899,High
2279,29,74,60,302,9,3,13,0,0,0,1.198992443324937,Low
2280,11,42,70,331,0,2,10,1,0,1,2.0112094395280242,High
2282,20,54,30,361,12,1,4,1,0,0,10.569240587109123,High
2284,10,40,45,176,2,3,6,1,1,0,5.00311958405546,High
2286,19,34,50,329,0,2,7,0,1,1,0.6516314779270633,Low
2288,9,55,35,213,1,1,5,0,0,0,0.7311557788944724,Low
2289,34,95,50,293,14,3,8,1,1,1,19.069767441860467,High
2291,37,52,55,299,0,3,11,0,0,0,13.192746536267318,High
2292,10,90,50,256,3,1,5,1,1,0,2.8881118881118883,High
2295,39,44,50,327,1,2,1,0,0,0,1.5711422845691383,Low
2296,5,91,20,212,5,2,4,0,0,0,11.099783080260305,High
2297,19,10,60,303,4,3,7,0,0,0,0.7359577532405185,Low
2298,14,161,50,175,7,1,10,1,1,0,2.5508474576271185,High
2299,9,56,88,366,1,1,11,0,0,0,4.716721672167217,High
2300,5,84,40,212,5,3,8,1,1,0,0.6634615384615384,Low
2301,7,45,195,346,0,1,8,1,0,0,6.065592635212887,High
2304,13,168,50,345,6,3,9,1,0,0,1.5948124780932351,Low
2305,4,70,45,282,1,2,4,1,1,0,1.1897106109324758,Low
2308,16,84,100,324,0,1,8,1,1,0,6.821428571428571,High
2309,14,85,45,281,3,3,6,0,0,1,73.81818181818181,High
2311,17,34,120,184,9,2,11,1,0,0,3.3008130081300813,High
2312,8,49,40,358,6,1,8,0,0,0,1.2058394160583945,Low
2313,26,110,30,250,19,2,9,1,1,0,7.531712875047474,High
2314,11,70,80,226,3,2,7,1,0,0,0.630484988452656,Low
2315,17,35,50,295,8,2,8,1,1,0,1.979108635097493,Low
2316,3,21,100,221,2,2,2,1,1,0,1.2128712871287128,Low
2317,14,79,50,240,10,2,5,1,0,0,5.534552845528455,High
2320,16,105,150,324,7,1,7,1,1,1,0.8467317806160781,Low
2323,12,84,35,258,6,1,5,0,0,0,1.2461345591307982,Low
2325,31,50,60,354,17,2,11,0,0,1,7.054384017758047,High
2326,28,53,80,159,8,1,11,1,1,0,2.028985507246377,High
2328,10,67,50,75,6,1,9,0,0,1,0.6511627906976745,Low
2329,36,79,65,183,0,2,9,1,1,0,3.311406578026592,High
2330,13,70,30,346,13,1,9,0,0,1,0.6333333333333333,Low
2331,25,13,100,255,12,3,12,0,0,0,0.961466749533872,Low
2332,13,112,45,254,0,1,4,0,0,0,10.433179723502304,High
2333,9,91,65,257,5,2,7,1,0,0,5.4210813762971055,High
2334,26,98,130,342,9,3,9,0,0,0,7.749464668094218,High
2338,1,40,125,228,0,2,6,0,0,1,2.4647887323943656,High
2339,5,52,40,325,1,1,8,1,1,0,4.417556346381969,High
2340,18,42,65,113,2,3,9,0,0,1,5.8291617004370275,High
2341,6,63,34,364,3,1,12,0,0,1,1.4189189189189189,Low
2342,11,62,60,355,0,1,5,1,1,0,5.902132998745294,High
2343,15,10,45,152,0,2,10,0,1,0,2.3452502553626147,High
2345,7,60,40,232,3,1,5,0,0,0,2.5401337792642136,High
2346,23,96,35,270,17,2,6,0,1,0,1.7030651340996168,Low
2348,13,61,40,355,7,1,9,0,0,0,6.388455538221528,High
2349,9,43,69,341,7,3,12,1,1,0,3.717842323651453,High
2351,16,105,25,171,8,2,8,0,1,0,2.823863636363636,High
2352,3,105,27,242,0,2,8,1,0,0,5.105504587155963,High
2353,7,46,25,129,4,3,9,0,0,0,1.3216783216783217,Low
2354,9,61,50,93,1,2,8,0,0,0,2.452651515151515,High
2355,17,28,125,174,9,1,7,1,1,0,1.9621824480369516,Low
2356,11,58,50,157,8,2,3,1,0,1,0.6786355475763015,Low
2362,15,39,100,295,5,2,8,1,1,1,5.6996381182147156,High
2364,10,36,100,102,6,2,8,0,1,0,0.6928205128205128,Low
2365,10,16,70,376,2,3,9,0,0,0,2.102155051777218,High
2366,7,61,29,179,4,2,7,0,1,0,2.1375080697224016,High
2367,34,43,195,291,7,3,11,0,1,0,6.407922912205567,High
2368,23,104,68,363,1,2,5,1,1,0,3.4060517325524646,High
2370,18,105,90,298,4,3,7,1,1,0,2.3216332378223496,High
2372,20,168,50,339,12,2,12,0,0,0,8.666666666666668,High
2373,32,93,150,331,10,1,11,0,1,0,0.6163522012578616,Low
2374,38,98,60,326,7,3,8,0,0,0,1.823302840635532,Low
2375,5,15,70,278,0,2,4,0,1,0,5.223076923076923,High
2376,10,20,60,236,5,2,6,0,0,0,2.0701513067400272,High
2377,17,113,24,76,14,1,7,0,0,0,13.79324894514768,High
2378,13,17,45,104,12,3,4,0,0,1,2.143499591169256,High
2379,8,32,60,335,2,3,3,0,0,0,0.8380566801619433,Low
2380,7,30,35,212,6,2,3,1,0,0,0.9545454545454544,Low
2381,7,85,36,152,1,1,7,1,0,0,5.535384615384616,High
2382,12,48,45,75,5,1,8,0,0,0,0.553213909378293,Low
2383,7,43,40,292,6,1,4,1,1,0,1.1983598154792414,Low
2384,17,63,80,209,8,3,10,0,0,1,3.6172248803827753,High
2385,11,13,50,316,0,2,9,0,0,0,4.306442251886245,High
2387,17,126,40,104,7,3,3,0,0,0,0.621301775147929,Low
2388,15,84,80,170,4,3,5,0,1,0,3.0098039215686274,High
2389,8,60,35,141,3,1,6,0,1,1,1.009009009009009,Low
2390,13,45,40,310,12,1,7,0,1,0,0.7722713864306785,Low
2392,33,76,20,210,18,1,8,0,1,1,18.67454954954955,High
2393,5,84,50,90,1,2,5,0,1,0,3.52536231884058,High
2394,19,8,65,263,0,2,6,0,0,0,3.990102639296188,High
2395,49,119,45,248,13,2,10,1,1,0,4.761627906976744,High
2396,15,90,200,283,0,3,12,1,1,0,1.0622222222222222,Low
2397,17,77,45,151,7,2,5,1,0,0,0.7598896044158234,Low
2398,13,79,48,191,0,2,7,0,0,0,5.687958115183246,High
2399,12,18,50,276,0,2,8,0,0,0,1.1313131313131315,Low
2401,31,113,35,275,14,3,5,0,1,1,3.0981558596073766,High
2402,4,60,45,205,4,3,5,0,1,0,3.0625,High
2403,11,37,20,334,6,0,9,1,1,0,4.62,High
2404,16,95,50,351,0,3,5,0,1,1,3.1203355510558284,High
2405,9,84,40,124,7,3,10,0,0,0,4.240470139771284,High
2406,5,40,30,205,2,1,9,0,0,0,0.9067357512953368,Low
2407,16,57,60,155,3,1,6,1,1,0,3.8678045515394914,High
2414,8,72,40,317,1,2,2,1,1,1,0.7372047244094487,Low
2417,17,91,50,207,15,1,7,1,0,1,7.34375,High
2418,22,64,40,283,18,2,6,0,0,1,4.838543897216273,High
2419,10,62,40,348,0,2,3,1,0,0,1.3599663582842725,Low
2420,7,84,35,295,0,1,12,0,1,0,1.0577777777777777,Low
2421,11,55,75,206,10,3,7,1,1,0,16.701366982124078,High
2422,5,21,35,66,0,3,5,0,0,0,0.7302052785923754,Low
2424,17,48,35,127,7,3,2,1,0,0,2.6963946869070208,High
2425,5,57,40,240,1,1,5,1,1,1,8.706024096385544,High
2426,27,84,55,364,9,1,7,0,1,1,1.0728744939271255,Low
2427,15,14,35,117,5,2,5,1,1,0,5.543325526932085,High
2428,9,73,75,157,6,1,5,0,0,1,3.355670103092784,High
2429,16,48,40,234,1,3,10,0,0,0,1.424211597151577,Low
2430,8,84,40,352,8,1,8,1,1,1,2.0618351063829787,High
2431,47,34,40,314,13,2,10,0,1,0,12.367088607594935,High
2432,12,65,50,117,3,3,7,1,1,1,0.5317951603826674,Low
2433,22,87,75,234,3,2,11,0,0,1,1.6197791646663466,Low
2436,14,32,40,230,1,1,8,0,1,1,0.6059701492537314,Low
2437,30,68,55,251,5,2,10,0,0,0,7.162594268476621,High
2440,30,80,72,327,2,3,8,0,0,1,6.280744336569579,High
2441,9,39,100,297,3,3,13,1,1,0,1.3890339425587466,Low
2442,12,64,55,211,5,2,7,0,0,0,7.0329411764705885,High
2443,5,31,40,155,0,2,5,0,1,0,0.6020725388601036,Low
2444,19,120,45,187,15,3,5,0,0,0,1.4716981132075473,Low
2446,12,84,50,127,0,1,5,0,0,0,6.9941520467836265,High
2448,4,35,29,218,2,1,8,0,0,0,3.9949494949494953,High
2450,17,48,40,335,4,1,9,0,0,0,0.7999999999999999,Low
2452,35,168,50,186,20,0,6,1,0,0,6.058568329718004,High
2454,7,53,30,256,5,1,7,0,1,0,2.0792079207920797,High
2455,29,58,75,265,5,2,3,1,0,0,2.1447730398899587,High
2456,19,78,50,290,13,3,9,1,0,0,4.614649681528662,High
2458,31,98,65,283,0,3,9,0,0,1,13.18073537027447,High
2459,21,72,90,304,11,2,12,1,1,0,1.0252707581227436,Low
2462,16,37,175,204,4,2,9,0,1,0,0.6746337702390129,Low
2463,10,98,65,336,1,2,10,1,0,0,2.0265734265734268,High
2465,17,119,80,326,14,1,8,0,0,1,9.381443298969069,High
2468,10,98,40,38,2,2,10,0,0,1,6.96244251405212,High
2470,25,47,180,362,4,2,7,0,0,0,6.8313868613138675,High
2471,20,99,85,327,4,3,11,0,0,0,3.6377952755905514,High
2472,8,38,60,208,0,1,10,1,1,0,1.3770491803278688,Low
2473,14,67,50,311,2,2,7,0,0,1,11.950182260024299,High
2476,25,98,35,211,16,1,5,1,1,1,0.8781431334622823,Low
2478,9,74,59,348,5,2,7,1,0,0,0.6511627906976745,Low
2479,26,70,20,201,1,3,11,0,0,0,1.9227814060699195,Low
2483,13,77,48,337,0,3,9,0,0,0,2.8157894736842106,High
2484,23,77,90,232,16,1,4,0,0,0,3.6042780748663104,High
2485,17,34,40,327,7,1,2,0,0,0,36.0429110882252,High
2486,13,71,35,307,1,1,7,1,0,0,4.917606244579358,High
2487,42,80,70,317,0,3,8,0,0,1,12.68450704225352,High
2489,8,61,50,212,3,2,5,1,0,0,2.7301717089125104,High
2491,10,98,40,253,7,1,2,1,0,0,10.23953488372093,High
2492,17,126,40,104,7,3,3,0,0,0,0.621301775147929,Low
2493,4,81,30,336,0,3,8,0,0,1,2.1242274412855378,High
2494,8,40,45,326,0,1,8,0,1,1,0.8296296296296297,Low
2495,13,108,136,336,6,1,10,0,1,0,25.278172588832486,High
2496,10,39,48,118,4,2,11,0,1,0,2.782961460446248,High
2503,17,58,40,201,7,3,6,1,0,0,1.6050548112058467,Low
2504,17,18,75,177,4,2,3,0,0,1,3.081052066559313,High
2505,7,22,40,78,0,1,3,0,1,0,0.6901408450704225,Low
2507,9,46,26,304,6,1,8,0,0,0,7.053846153846153,High
2509,29,19,35,148,11,2,10,0,0,1,1.0208333333333337,Low
2511,4,16,50,180,1,2,8,0,1,0,1.2432895488292406,Low
2512,7,9,40,89,7,2,5,0,0,0,0.6675496688741722,Low
2514,13,70,35,215,9,1,9,1,1,1,1.8421052631578947,Low
2515,31,78,70,358,19,1,9,1,1,0,0.6717557251908397,Low
2516,27,126,30,181,15,1,9,0,0,0,3.202830188679245,High
2517,29,70,35,290,2,2,9,0,0,0,4.339599509603596,High
2518,2,65,65,104,0,3,10,0,0,0,4.605812220566318,High
2519,56,16,64,179,1,2,9,0,0,0,2.014322916666667,High
2520,16,126,65,322,11,2,8,0,0,0,8.835205992509362,High
2522,17,64,45,295,8,1,9,1,1,0,9.597026022304831,High
2523,11,84,30,295,3,1,9,1,0,0,0.8545454545454545,Low
2525,18,56,60,159,6,2,2,0,0,0,1.7974683544303796,Low
2528,19,84,40,224,14,2,8,0,1,1,2.8495575221238933,High
2530,4,47,35,124,4,2,7,0,1,1,2.223119950279677,High
2531,35,35,50,210,0,1,5,1,1,0,10.731132075471695,High
2532,14,98,40,253,3,2,7,1,0,0,8.441176470588236,High
2533,24,80,50,158,11,1,4,0,0,1,2.6051699716713883,High
2534,13,57,85,172,0,2,12,0,0,0,1.508230452674897,Low
2535,22,60,60,175,11,2,5,0,0,0,5.0897851045039735,High
2536,8,84,40,200,5,1,7,0,0,0,0.6746987951807231,Low
2537,15,71,18,185,6,2,7,0,1,0,3.57085020242915,High
2540,12,10,35,130,9,2,2,1,0,0,1.116161616161616,Low
2544,6,48,35,312,1,2,6,0,0,0,2.441025641025641,High
2545,12,55,25,126,11,2,2,1,0,0,1.8418693982074263,Low
2546,8,70,40,87,4,2,3,0,1,0,2.412698412698413,High
2548,21,102,85,51,0,1,10,0,0,0,4.8067632850241555,High
2549,11,72,40,231,7,2,11,0,0,0,8.244630071599046,High
2551,18,112,55,142,9,2,9,1,0,1,4.4135505368382075,High
2552,7,61,36,342,1,1,8,1,0,0,11.951015531660692,High
2553,9,75,18,151,7,0,8,0,1,0,3.888888888888889,High
2554,10,59,40,196,7,1,6,0,0,1,1.2567018683996751,Low
2556,17,73,65,189,15,3,9,0,0,0,13.167987321711571,High
2557,24,32,135,133,14,2,3,1,0,0,0.7619047619047619,Low
2558,12,47,50,359,5,1,9,1,0,0,1.141304347826087,Low
2559,17,105,135,163,12,2,8,0,0,0,38.431372549019606,High
2560,21,94,65,251,5,2,10,0,0,1,10.0,High
2561,8,44,20,319,6,1,8,0,0,0,2.516032811334825,High
2562,20,50,30,157,11,1,10,0,0,1,1.047872340425532,Low
2564,13,78,40,277,10,3,8,1,1,0,0.6070713809206137,Low
2565,10,112,50,127,3,2,5,1,1,0,4.8042269187986655,High
2566,8,70,40,54,7,2,4,1,0,0,0.9032258064516128,Low
2567,6,68,80,182,5,2,10,0,0,0,1.1178707224334599,Low
2568,53,168,95,164,8,1,13,0,0,0,7.645792563600782,High
2569,40,24,50,307,17,1,9,0,0,1,3.242990654205608,High
2571,8,70,50,341,1,1,11,0,0,1,11.787059787059786,High
2572,20,22,45,132,18,2,10,0,0,0,2.7610921501706485,High
2573,34,22,35,74,6,2,4,0,0,0,2.3186536646744256,High
2576,31,113,35,275,14,3,5,0,1,1,3.0981558596073766,High
2577,28,89,50,249,0,3,6,0,0,1,6.855473315153876,High
2578,20,105,49,102,12,2,8,0,0,0,3.484637893196781,High
2580,10,98,50,217,10,1,8,1,1,0,3.7415115005476447,High
2581,6,151,80,316,6,1,9,1,1,1,2.6323529411764706,High
2582,7,82,50,75,4,3,4,0,0,0,6.265948963317385,High
2584,12,52,50,243,9,1,8,1,0,1,1.4424242424242424,Low
2585,12,66,35,163,0,2,8,0,0,0,2.1126898579127875,High
2587,9,106,50,335,1,2,4,1,1,0,3.0230460921843685,High
2588,33,70,95,328,21,1,7,0,0,0,5.269315673289183,High
2591,5,44,50,241,2,1,7,0,0,0,0.6081771720613288,Low
2592,20,39,60,188,15,2,10,1,0,0,1.286874732791791,Low
2593,6,76,60,193,1,3,10,0,1,0,1.945086705202312,Low
2594,19,168,100,276,0,3,8,1,1,1,3.9393103448275855,High
2597,15,45,75,346,12,1,4,1,0,0,0.5569744597249509,Low
2598,5,108,15,209,2,0,4,1,0,0,14.636363636363635,High
2599,16,72,40,107,8,2,3,0,0,0,3.8766535573829097,High
2600,10,46,27,194,0,1,6,1,1,0,3.9307692307692315,High
2601,18,35,40,283,7,2,8,1,1,0,3.5583668775158133,High
2602,28,91,45,104,15,1,12,0,0,0,8.311299575954104,High
2603,12,79,60,176,1,2,11,0,0,0,3.9612403100775193,High
2604,10,49,48,103,4,2,10,1,1,0,1.8817991631799165,Low
2606,9,105,36,197,9,2,12,0,0,1,8.615384615384617,High
2607,12,35,50,108,2,3,4,1,0,1,1.0044378698224854,Low
2608,9,61,50,334,5,3,7,0,0,0,4.204290091930541,High
2609,18,72,40,316,10,2,2,0,0,0,5.364055299539171,High
2611,18,66,60,227,13,1,5,1,1,1,11.674692874692873,High
2612,31,19,35,274,11,3,6,0,0,1,0.885678704856787,Low
2613,11,35,100,166,0,3,10,0,0,0,0.9633967789165448,Low
2614,22,138,35,115,15,1,11,0,0,0,0.7849180327868852,Low
2616,13,98,50,166,7,2,10,1,1,0,7.291666666666668,High
2618,7,60,35,276,3,2,6,1,1,0,1.4365079365079363,Low
2619,30,32,75,340,4,1,9,0,0,0,1.2569060773480665,Low
2620,7,35,40,182,2,1,3,1,0,0,0.8985637342908438,Low
2623,12,54,30,147,9,1,4,1,1,0,0.9652466367713004,Low
2624,7,84,35,295,0,1,12,0,1,0,1.0577777777777777,Low
2625,14,64,35,332,3,1,7,0,0,0,10.5,High
2626,21,91,40,262,2,2,6,0,0,0,0.6529850746268657,Low
2627,31,55,40,220,10,3,2,0,0,0,3.0959952885747937,High
2628,34,52,30,280,0,1,10,1,1,0,7.3906572964034725,High
2629,45,23,55,240,30,1,7,1,1,0,8.550776196636482,High
2630,20,32,40,191,6,2,6,1,1,0,2.3234672304439745,High
2634,55,119,500,334,1,3,11,0,0,0,10.481243301178992,High
2635,16,85,40,79,0,1,9,0,0,0,0.8057553956834533,Low
2636,17,66,45,290,13,1,7,1,1,0,4.622641509433962,High
2638,10,105,99,106,7,1,4,0,0,0,0.7602196461256864,Low
2641,14,37,80,217,10,3,3,0,0,1,4.296267190569745,High
2642,10,35,40,360,9,1,8,1,0,1,0.7404580152671756,Low
2644,4,32,30,156,4,2,8,1,1,0,1.238095238095238,Low
2645,7,62,70,335,1,2,3,1,0,1,0.7890909090909091,Low
2646,15,46,72,216,8,1,4,0,0,1,1.6353790613718413,Low
2647,20,77,25,173,16,2,7,0,0,0,0.5332690453230473,Low
2648,6,76,70,213,0,1,3,1,1,1,2.099612617598229,High
2649,5,18,30,223,0,2,3,1,1,1,3.5825172288719624,High
2650,5,35,35,348,5,1,5,0,0,0,0.7000000000000001,Low
2651,13,120,40,285,2,2,10,0,0,0,1.6168831168831168,Low
2652,47,168,65,313,23,1,3,0,1,0,3.3835376532399297,High
2654,21,59,22,382,9,1,6,1,0,1,16.434782608695652,High
2655,17,48,75,266,6,0,8,0,0,0,2.323758719737382,High
2656,13,29,22,163,4,2,2,1,0,1,2.4875682231655554,High
2657,23,32,35,138,10,2,10,0,0,0,0.551594746716698,Low
2658,6,65,60,152,6,1,10,0,0,0,1.2151898734177216,Low
2659,32,84,40,126,8,1,9,0,0,0,0.9526627218934912,Low
2660,7,36,50,145,1,2,6,1,1,0,2.0737704918032787,High
2661,10,63,40,352,8,2,7,1,1,0,0.6972111553784859,Low
2662,17,58,30,283,7,1,8,1,0,0,0.8124557678697806,Low
2663,13,70,99,206,0,1,11,1,0,0,2.308108108108108,High
2664,11,90,45,167,6,2,6,1,0,1,1.3496843127731908,Low
2667,6,91,39,69,5,2,4,0,0,0,1.4229390681003584,Low
2669,24,84,30,284,17,2,4,0,0,1,1.1918856002660458,Low
2670,5,27,85,157,1,3,2,0,0,0,0.6927083333333333,Low
2671,30,161,79,300,11,1,9,1,1,0,7.405172413793102,High
2672,5,50,30,174,4,2,7,1,0,1,1.1851851851851851,Low
2673,17,120,150,327,15,2,8,0,0,0,3.662767475035664,High
2674,4,20,50,309,2,3,9,1,0,1,1.4714285714285713,Low
2676,18,75,65,203,3,2,8,0,0,0,17.455400485436893,High
2677,20,33,55,345,0,2,8,0,0,1,5.16822429906542,High
2679,11,60,80,192,5,2,13,0,0,0,3.1630295250320923,High
2682,43,84,40,116,13,2,11,0,0,0,4.246509388541165,High
2683,12,51,50,152,0,3,13,1,1,0,1.1839550332141031,Low
2684,15,40,50,138,0,1,10,1,1,0,4.840512223515716,High
2686,12,51,60,173,10,2,7,0,1,1,1.3128301886792453,Low
2687,8,105,70,287,0,1,8,0,0,0,6.627659574468084,High
2688,35,35,50,210,0,1,5,1,1,0,10.731132075471695,High
2689,9,91,40,195,4,1,8,1,0,0,1.5123885034687812,Low
2690,7,45,65,156,0,3,8,0,0,1,6.418500224517287,High
2691,7,91,99,330,4,2,10,0,0,1,1.171945701357466,Low
2692,10,71,30,230,4,1,5,1,1,0,0.5683760683760684,Low
2694,10,33,95,202,10,2,9,1,0,0,2.5765704584040745,High
2695,33,70,60,336,14,1,7,0,0,1,2.030386740331492,High
2697,16,8,65,140,7,2,10,1,1,0,2.4883449883449886,High
2700,6,23,75,298,3,2,11,0,0,0,2.9074803149606296,High
2701,11,57,100,331,1,3,6,0,0,1,1.6041666666666663,Low
2702,25,82,70,155,16,2,8,0,0,0,1.0521920668058455,Low
2704,6,105,49,135,4,1,8,1,0,0,6.895966029723993,High
2705,16,70,40,263,8,1,6,0,1,0,0.55005005005005,Low
2706,16,112,35,252,9,1,7,1,0,0,3.0847457627118637,High
2709,8,111,120,205,0,2,12,1,0,0,10.596330275229358,High
2710,10,112,60,252,0,1,8,1,0,0,7.005654281098546,High
2711,21,39,45,317,4,3,8,0,0,0,0.8562543192812716,Low
2714,13,104,15,133,9,2,2,0,0,1,2.473447712418301,High
2716,22,50,65,243,14,2,8,1,0,0,5.304225352112676,High
2717,7,28,50,329,1,2,7,1,0,0,2.557986870897156,High
2718,20,93,70,168,3,2,9,0,0,0,9.63639053254438,High
2719,21,44,30,263,12,3,7,0,0,0,0.7252794496990542,Low
2720,21,76,100,195,18,1,10,1,1,0,3.22,High
2721,10,66,30,312,8,2,4,0,0,0,6.483838383838384,High
2722,20,60,35,323,18,2,9,0,0,0,11.8125,High
2723,51,15,27,142,27,1,6,0,0,0,3.113259668508287,High
2725,20,42,125,183,5,1,7,0,0,1,0.5116591928251121,Low
2726,14,40,65,315,2,1,7,0,0,1,1.3415765069551775,Low
2727,16,61,30,287,11,1,10,1,1,0,4.607184241019699,High
2728,22,45,45,333,0,1,4,0,0,0,1.5988120950323974,Low
2729,17,60,64,101,11,2,5,0,0,0,6.5965526528413685,High
2730,25,63,60,247,0,3,6,0,0,0,5.388978930307942,High
2731,10,74,40,63,4,2,11,0,0,0,3.1639833035181875,High
2733,8,126,35,251,4,2,6,0,0,0,9.0,High
2734,15,17,40,281,11,3,4,1,0,0,4.322147651006712,High
2735,8,65,40,362,1,1,5,1,0,0,1.1621447028423773,Low
2736,11,78,30,205,9,1,10,1,0,0,2.4054054054054053,High
2737,55,112,55,321,28,3,10,0,0,1,6.64509394572025,High
2738,10,37,20,225,4,1,8,1,0,0,15.076923076923075,High
2739,5,40,85,264,0,3,10,1,0,0,13.805555555555555,High
2740,17,84,45,136,2,2,7,0,0,1,4.127862595419847,High
2741,12,36,40,321,9,2,5,0,0,0,0.8848,Low
2742,23,91,45,141,13,1,7,0,1,1,2.9876543209876543,High
2743,11,84,35,329,8,2,4,0,0,1,0.75,Low
2745,8,67,50,258,3,0,5,0,0,1,0.6185800604229608,Low
2746,10,104,35,318,9,2,9,0,0,1,5.8644763860369595,High
2747,21,84,35,352,10,1,10,0,0,0,1.8743169398907105,Low
2748,23,81,75,376,5,2,12,0,1,0,5.382779198635975,High
2750,18,54,45,122,4,3,10,0,1,0,2.1653411469233994,High
2751,11,63,60,74,7,1,9,0,0,1,6.8299595141700395,High
2752,30,31,60,377,1,3,3,1,1,1,3.991967871485944,High
2754,15,168,50,369,2,3,8,0,1,0,2.0899437851342912,High
2755,22,30,30,157,10,3,6,0,0,0,1.55859375,Low
2756,24,27,50,344,10,3,10,1,0,0,0.8717277486910995,Low
2757,24,32,40,298,13,2,4,1,1,1,5.874125874125874,High
2758,29,44,75,79,20,1,14,1,1,0,0.9174147217235188,Low
2759,9,37,55,218,0,2,5,1,1,1,0.5904298459042985,Low
2760,5,84,30,127,3,2,10,0,0,0,0.6138279932546374,Low
2761,31,77,45,216,24,1,8,1,0,0,2.4474169741697414,High
2762,14,52,55,95,12,2,4,0,0,0,4.079773321708807,High
2763,19,77,90,364,13,1,9,0,0,0,2.03601108033241,High
2765,6,48,35,247,0,2,6,0,0,0,1.7948717948717947,Low
2766,6,49,40,379,0,1,4,0,0,0,2.460144927536232,High
2767,43,119,50,342,10,3,9,0,0,0,3.1696914700544463,High
2768,31,65,25,242,20,1,8,0,0,1,4.048607318405243,High
2769,9,18,48,357,6,2,10,0,0,1,3.1778808971384374,High
2772,12,55,40,220,3,1,9,1,1,0,0.6278350515463917,Low
2774,8,41,65,106,4,1,9,1,0,1,0.6735849056603774,Low
2775,24,83,45,177,11,2,5,0,0,0,3.0652945351312986,High
2777,10,48,87,311,1,3,11,0,0,0,0.8789644012944984,Low
2778,41,27,40,237,16,2,8,0,0,0,7.962419798350138,High
2779,10,33,75,96,6,3,10,0,0,0,2.3076923076923075,High
2780,4,37,80,158,1,2,10,0,0,1,3.2654754307594134,High
2782,16,53,40,176,7,2,7,1,1,1,1.0988786952089704,Low
2783,10,45,40,273,2,3,5,0,1,0,7.057708161582853,High
2784,17,80,50,180,6,1,8,1,1,0,9.663666121112927,High
2785,11,55,60,157,8,2,7,0,0,0,1.775,Low
2786,11,126,55,303,0,2,8,0,0,1,1.089622641509434,Low
2787,32,39,95,166,0,1,10,1,1,0,6.165137614678898,High
2788,34,42,25,335,17,2,9,0,0,0,7.24561403508772,High
2789,8,109,50,73,5,3,11,0,0,0,0.81194234728895,Low
2792,12,77,65,36,4,2,6,0,0,1,2.6,High
2793,22,56,300,341,16,1,7,1,1,1,2.159450457951707,High
2794,20,51,80,82,14,2,5,0,0,0,0.9251748251748252,Low
2795,20,21,50,304,1,3,9,0,0,0,1.1618257261410787,Low
2796,11,66,30,274,3,1,7,1,0,0,1.229843561973526,Low
2797,12,3,45,158,2,2,9,1,0,0,0.8887915936952714,Low
2799,36,168,200,293,9,2,10,0,0,0,1.6034717494894486,Low
2800,11,112,50,301,3,2,6,1,0,0,5.541666666666666,High
2801,22,59,50,181,14,1,4,0,0,0,2.5384142593730794,High
2802,5,60,32,179,4,3,7,1,1,0,0.9369024856596558,Low
2803,9,27,35,329,9,2,5,1,1,0,1.10054844606947,Low
2804,21,41,50,141,14,2,9,0,1,0,1.2536106296938183,Low
2806,25,66,100,310,1,2,7,1,1,0,16.423675023801966,High
2807,4,4,50,331,3,1,8,0,0,0,0.5114155251141552,Low
2808,28,70,45,294,15,1,5,0,0,0,1.6662106703146375,Low
2810,9,24,35,245,9,2,8,0,0,1,4.602704678362573,High
2812,11,24,40,329,9,2,4,0,1,0,0.855917053986414,Low
2815,22,63,40,217,5,1,9,1,0,0,0.9032258064516128,Low
2816,11,75,60,252,2,3,11,0,0,0,2.5611068408916218,High
2817,9,34,70,327,3,2,9,0,0,0,8.779264214046822,High
2821,14,58,65,315,9,1,5,1,0,0,2.4778761061946897,High
2823,14,91,65,174,4,3,9,0,0,1,2.688212927756654,High
2824,15,49,40,349,3,1,13,1,0,0,8.06909090909091,High
2825,12,168,45,288,8,2,5,1,0,0,2.417417417417417,High
2827,55,30,40,310,17,2,4,0,0,0,1.0283185840707965,Low
2828,16,26,100,271,8,2,6,0,0,0,0.5998336106489184,Low
2829,11,48,35,306,7,1,11,1,1,0,0.6922365988909427,Low
2830,24,61,35,106,7,2,3,1,0,0,4.565970313358988,High
2831,7,23,40,335,6,2,7,0,0,0,0.9722222222222224,Low
2833,11,72,55,197,2,1,12,0,0,0,7.306064880112834,High
2835,7,39,50,345,5,1,8,1,1,0,1.435766423357664,Low
2837,14,51,60,340,7,1,9,0,1,0,0.9907076483202288,Low
2838,7,105,25,155,6,1,7,0,0,0,1.2894736842105263,Low
2839,13,31,49,229,8,2,7,0,0,0,2.243270695784662,High
2840,10,41,35,263,8,2,6,1,1,0,1.2245989304812834,Low
2841,18,72,50,358,6,1,9,0,0,1,2.986743993371997,High
2843,11,35,35,183,8,0,8,0,1,1,1.017849368741837,Low
2844,16,72,40,107,8,2,3,0,0,0,3.8766535573829097,High
2846,23,71,75,44,9,1,9,0,0,0,1.6088992974238876,Low
